"","form","target_child_id","target_child_age","count","stem"
"3637","crashed",22695,3,0,"crash"
"3638","crashes",22695,3,0,"crash"
"3639","crashing",22695,3,0,"crash"
"3640","differ",22695,3,0,"differ"
"3641","differed",22695,3,0,"differ"
"3642","differing",22695,3,0,"differ"
"3643","differs",22695,3,0,"differ"
"3644","disagree",22695,3,0,"disagree"
"3645","disagreed",22695,3,0,"disagree"
"3646","disagreeing",22695,3,0,"disagree"
"3647","equal",22695,3,0,"equal"
"3648","equaled",22695,3,0,"equal"
"3649","equaling",22695,3,0,"equal"
"3650","equals",22695,3,0,"equal"
"3651","fight",22695,3,0,"fight"
"3652","fighting",22695,3,0,"fight"
"3653","fights",22695,3,0,"fight"
"3654","fought",22695,3,0,"fight"
"3655","friend",22695,3,0,"friend"
"3656","friended",22695,3,0,"friend"
"3657","friends",22695,3,0,"friend"
"3658","hug",22695,3,0,"hug"
"3659","hugged",22695,3,0,"hug"
"3660","hugging",22695,3,0,"hug"
"3661","hugs",22695,3,0,"hug"
"3662","join",22695,3,0,"join"
"3663","joined",22695,3,0,"join"
"3664","joining",22695,3,0,"join"
"3665","joins",22695,3,0,"join"
"3666","kiss",22695,3,1,"kiss"
"3667","kissed",22695,3,0,"kiss"
"3668","kisses",22695,3,0,"kiss"
"3669","kissing",22695,3,0,"kiss"
"3670","married",22695,3,0,"marry"
"3671","marries",22695,3,0,"marry"
"3672","marry",22695,3,0,"marry"
"3673","marrying",22695,3,0,"marry"
"3674","match",22695,3,0,"match"
"3675","matched",22695,3,0,"match"
"3676","matches",22695,3,0,"match"
"3677","matching",22695,3,0,"match"
"3678","meet",22695,3,0,"meet"
"3679","meeting",22695,3,0,"meet"
"3680","meets",22695,3,0,"meet"
"3681","met",22695,3,0,"meet"
"3682","rhyme",22695,3,0,"rhyme"
"3683","rhymed",22695,3,0,"rhyme"
"3684","rhymes",22695,3,0,"rhyme"
"3685","rhyming",22695,3,0,"rhyme"
"3686","same",22695,3,0,"same"
"3687","separate",22695,3,0,"separate"
"3688","separated",22695,3,0,"separate"
"3689","separates",22695,3,0,"separate"
"3690","separating",22695,3,0,"separate"
"3691","share",22695,3,0,"share"
"3692","shared",22695,3,0,"share"
"3693","shares",22695,3,0,"share"
"3694","sharing",22695,3,0,"share"
"3695","similar",22695,3,0,"similar"
"3696","split",22695,3,0,"split"
"3697","splits",22695,3,0,"split"
"3698","splitting",22695,3,0,"split"
"3699","touch",22695,3,1,"touch"
"3700","touched",22695,3,0,"touch"
"3701","touches",22695,3,0,"touch"
"3702","touching",22695,3,0,"touch"
"3703","trade",22695,3,0,"trade"
"3704","traded",22695,3,0,"trade"
"3705","trades",22695,3,0,"trade"
"3706","trading",22695,3,0,"trade"
"3707","agree",22704,3,0,"agree"
"3708","agreed",22704,3,0,"agree"
"3709","agreeing",22704,3,0,"agree"
"3710","agrees",22704,3,0,"agree"
"3711","argue",22704,3,0,"argue"
"3712","argued",22704,3,0,"argue"
"3713","argues",22704,3,0,"argue"
"3714","arguing",22704,3,0,"argue"
"3715","attach",22704,3,0,"attach"
"3716","attached",22704,3,0,"attach"
"3717","attaches",22704,3,0,"attach"
"3718","attaching",22704,3,0,"attach"
"3719","bump",22704,3,0,"bump"
"3720","bumped",22704,3,0,"bump"
"3721","bumping",22704,3,0,"bump"
"3722","bumps",22704,3,0,"bump"
"3723","chat",22704,3,0,"chat"
"3724","chats",22704,3,0,"chat"
"3725","chatted",22704,3,0,"chat"
"3726","chatting",22704,3,0,"chat"
"3727","combine",22704,3,0,"combine"
"3728","combined",22704,3,0,"combine"
"3729","combines",22704,3,0,"combine"
"3730","combining",22704,3,0,"combine"
"3731","compete",22704,3,0,"compete"
"3732","competed",22704,3,0,"compete"
"3733","competes",22704,3,0,"compete"
"3734","competing",22704,3,0,"compete"
"3735","connect",22704,3,0,"connect"
"3736","connected",22704,3,0,"connect"
"3737","connecting",22704,3,0,"connect"
"3738","connects",22704,3,0,"connect"
"3739","cooperate",22704,3,0,"cooperate"
"3740","cooperated",22704,3,0,"cooperate"
"3741","cooperates",22704,3,0,"cooperate"
"3742","cooperating",22704,3,0,"cooperate"
"3743","crash",22704,3,0,"crash"
"3744","crashed",22704,3,1,"crash"
"3745","crashes",22704,3,0,"crash"
"3746","crashing",22704,3,0,"crash"
"3747","differ",22704,3,0,"differ"
"3748","differed",22704,3,0,"differ"
"3749","differing",22704,3,0,"differ"
"3750","differs",22704,3,0,"differ"
"3751","disagree",22704,3,0,"disagree"
"3752","disagreed",22704,3,0,"disagree"
"3753","disagreeing",22704,3,0,"disagree"
"3754","equal",22704,3,0,"equal"
"3755","equaled",22704,3,0,"equal"
"3756","equaling",22704,3,0,"equal"
"3757","equals",22704,3,0,"equal"
"3758","fight",22704,3,0,"fight"
"3759","fighting",22704,3,0,"fight"
"3760","fights",22704,3,0,"fight"
"3761","fought",22704,3,0,"fight"
"3762","friend",22704,3,0,"friend"
"3763","friended",22704,3,0,"friend"
"3764","friends",22704,3,0,"friend"
"3765","hug",22704,3,0,"hug"
"3766","hugged",22704,3,0,"hug"
"3767","hugging",22704,3,0,"hug"
"3768","hugs",22704,3,0,"hug"
"3769","join",22704,3,0,"join"
"3770","joined",22704,3,0,"join"
"3771","joining",22704,3,0,"join"
"3772","joins",22704,3,0,"join"
"3773","kiss",22704,3,0,"kiss"
"3774","kissed",22704,3,0,"kiss"
"3775","kisses",22704,3,0,"kiss"
"3776","kissing",22704,3,0,"kiss"
"3777","married",22704,3,0,"marry"
"3778","marries",22704,3,0,"marry"
"3779","marry",22704,3,0,"marry"
"3780","marrying",22704,3,0,"marry"
"3781","match",22704,3,1,"match"
"3782","match",22704,3,1,"match"
"3783","match",22704,3,1,"match"
"3784","match",22704,3,1,"match"
"3785","match",22704,3,1,"match"
"3786","match",22704,3,2,"match"
"3787","match",22704,3,1,"match"
"3788","match",22704,3,1,"match"
"3789","match",22704,3,1,"match"
"3790","match",22704,3,2,"match"
"3791","match",22704,3,3,"match"
"3792","match",22704,3,1,"match"
"3793","match",22704,3,1,"match"
"3794","match",22704,3,1,"match"
"3795","match",22704,3,1,"match"
"3796","match",22704,3,1,"match"
"3797","match",22704,3,1,"match"
"3798","match",22704,3,1,"match"
"3799","match",22704,3,1,"match"
"3800","match",22704,3,1,"match"
"3801","match",22704,3,1,"match"
"3802","match",22704,3,1,"match"
"3803","match",22704,3,1,"match"
"3804","match",22704,3,1,"match"
"3805","match",22704,3,1,"match"
"3806","match",22704,3,1,"match"
"3807","match",22704,3,1,"match"
"3808","match",22704,3,1,"match"
"3809","match",22704,3,1,"match"
"3810","match",22704,3,1,"match"
"3811","match",22704,3,1,"match"
"3812","match",22704,3,1,"match"
"3813","match",22704,3,1,"match"
"3814","match",22704,3,1,"match"
"3815","match",22704,3,2,"match"
"3816","match",22704,3,1,"match"
"3817","match",22704,3,1,"match"
"3818","match",22704,3,1,"match"
"3819","match",22704,3,1,"match"
"3820","match",22704,3,1,"match"
"3821","match",22704,3,1,"match"
"3822","match",22704,3,1,"match"
"3823","match",22704,3,1,"match"
"3824","matched",22704,3,1,"match"
"3825","matches",22704,3,0,"match"
"3826","matching",22704,3,0,"match"
"3827","meet",22704,3,0,"meet"
"3828","meeting",22704,3,0,"meet"
"3829","meets",22704,3,0,"meet"
"3830","met",22704,3,0,"meet"
"3831","rhyme",22704,3,0,"rhyme"
"3832","rhymed",22704,3,0,"rhyme"
"3833","rhymes",22704,3,0,"rhyme"
"3834","rhyming",22704,3,0,"rhyme"
"3835","same",22704,3,0,"same"
"3836","separate",22704,3,0,"separate"
"3837","separated",22704,3,0,"separate"
"3838","separates",22704,3,0,"separate"
"3839","separating",22704,3,0,"separate"
"3840","share",22704,3,0,"share"
"3841","shared",22704,3,0,"share"
"3842","shares",22704,3,0,"share"
"3843","sharing",22704,3,0,"share"
"3844","similar",22704,3,0,"similar"
"3845","split",22704,3,0,"split"
"3846","splits",22704,3,0,"split"
"3847","splitting",22704,3,0,"split"
"3848","touch",22704,3,1,"touch"
"3849","touch",22704,3,1,"touch"
"3850","touched",22704,3,0,"touch"
"3851","touches",22704,3,0,"touch"
"3852","touching",22704,3,0,"touch"
"3853","trade",22704,3,0,"trade"
"3854","traded",22704,3,0,"trade"
"3855","trades",22704,3,0,"trade"
"3856","trading",22704,3,0,"trade"
"3857","agree",22728,3,0,"agree"
"3858","agreed",22728,3,0,"agree"
"3859","agreeing",22728,3,0,"agree"
"3860","agrees",22728,3,0,"agree"
"3861","argue",22728,3,0,"argue"
"3862","argued",22728,3,0,"argue"
"3863","argues",22728,3,0,"argue"
"3864","arguing",22728,3,0,"argue"
"3865","attach",22728,3,1,"attach"
"3866","attached",22728,3,0,"attach"
"3867","attaches",22728,3,0,"attach"
"3868","attaching",22728,3,0,"attach"
"3869","bump",22728,3,1,"bump"
"3870","bump",22728,3,1,"bump"
"3871","bumped",22728,3,1,"bump"
"3872","bumped",22728,3,1,"bump"
"3873","bumping",22728,3,0,"bump"
"3874","bumps",22728,3,0,"bump"
"3875","chat",22728,3,0,"chat"
"3876","chats",22728,3,0,"chat"
"3877","chatted",22728,3,0,"chat"
"3878","chatting",22728,3,0,"chat"
"3879","combine",22728,3,0,"combine"
"3880","combined",22728,3,0,"combine"
"3881","combines",22728,3,0,"combine"
"3882","combining",22728,3,0,"combine"
"3883","compete",22728,3,0,"compete"
"3884","competed",22728,3,0,"compete"
"3885","competes",22728,3,0,"compete"
"3886","competing",22728,3,0,"compete"
"3887","connect",22728,3,0,"connect"
"3888","connected",22728,3,0,"connect"
"3889","connecting",22728,3,0,"connect"
"3890","connects",22728,3,0,"connect"
"3891","cooperate",22728,3,0,"cooperate"
"3892","cooperated",22728,3,0,"cooperate"
"3893","cooperates",22728,3,0,"cooperate"
"3894","cooperating",22728,3,0,"cooperate"
"3895","crash",22728,3,0,"crash"
"3896","crashed",22728,3,1,"crash"
"3897","crashes",22728,3,0,"crash"
"3898","crashing",22728,3,0,"crash"
"3899","differ",22728,3,0,"differ"
"3900","differed",22728,3,0,"differ"
"3901","differing",22728,3,0,"differ"
"3902","differs",22728,3,0,"differ"
"3903","disagree",22728,3,0,"disagree"
"3904","disagreed",22728,3,0,"disagree"
"3905","disagreeing",22728,3,0,"disagree"
"3906","equal",22728,3,0,"equal"
"3907","equaled",22728,3,0,"equal"
"3908","equaling",22728,3,0,"equal"
"3909","equals",22728,3,0,"equal"
"3910","fight",22728,3,1,"fight"
"3911","fight",22728,3,1,"fight"
"3912","fight",22728,3,1,"fight"
"3913","fighting",22728,3,0,"fight"
"3914","fights",22728,3,0,"fight"
"3915","fought",22728,3,0,"fight"
"3916","friend",22728,3,0,"friend"
"3917","friended",22728,3,0,"friend"
"3918","friends",22728,3,0,"friend"
"3919","hug",22728,3,1,"hug"
"3920","hug",22728,3,1,"hug"
"3921","hugged",22728,3,0,"hug"
"3922","hugging",22728,3,1,"hug"
"3923","hugs",22728,3,0,"hug"
"3924","join",22728,3,1,"join"
"3925","joined",22728,3,0,"join"
"3926","joining",22728,3,0,"join"
"3927","joins",22728,3,0,"join"
"3928","kiss",22728,3,1,"kiss"
"3929","kiss",22728,3,1,"kiss"
"3930","kissed",22728,3,0,"kiss"
"3931","kisses",22728,3,0,"kiss"
"3932","kissing",22728,3,0,"kiss"
"3933","married",22728,3,0,"marry"
"3934","marries",22728,3,0,"marry"
"3935","marry",22728,3,0,"marry"
"3936","marrying",22728,3,0,"marry"
"3937","match",22728,3,0,"match"
"3938","matched",22728,3,0,"match"
"3939","matches",22728,3,1,"match"
"3940","matching",22728,3,0,"match"
"3941","meet",22728,3,1,"meet"
"3942","meet",22728,3,1,"meet"
"3943","meet",22728,3,1,"meet"
"3944","meeting",22728,3,0,"meet"
"3945","meets",22728,3,0,"meet"
"3946","met",22728,3,0,"meet"
"3947","rhyme",22728,3,0,"rhyme"
"3948","rhymed",22728,3,0,"rhyme"
"3949","rhymes",22728,3,0,"rhyme"
"3950","rhyming",22728,3,0,"rhyme"
"3951","same",22728,3,0,"same"
"3952","separate",22728,3,0,"separate"
"3953","separated",22728,3,0,"separate"
"3954","separates",22728,3,0,"separate"
"3955","separating",22728,3,0,"separate"
"3956","share",22728,3,1,"share"
"3957","share",22728,3,1,"share"
"3958","share",22728,3,1,"share"
"3959","share",22728,3,1,"share"
"3960","share",22728,3,1,"share"
"3961","shared",22728,3,0,"share"
"3962","shares",22728,3,0,"share"
"3963","sharing",22728,3,1,"share"
"3964","similar",22728,3,0,"similar"
"3965","split",22728,3,0,"split"
"3966","splits",22728,3,0,"split"
"3967","splitting",22728,3,0,"split"
"3968","touch",22728,3,1,"touch"
"3969","touched",22728,3,0,"touch"
"3970","touches",22728,3,0,"touch"
"3971","touching",22728,3,0,"touch"
"3972","trade",22728,3,1,"trade"
"3973","traded",22728,3,0,"trade"
"3974","trades",22728,3,0,"trade"
"3975","trading",22728,3,0,"trade"
"3976","agree",22743,3,0,"agree"
"3977","agreed",22743,3,0,"agree"
"3978","agreeing",22743,3,0,"agree"
"3979","agrees",22743,3,0,"agree"
"3980","argue",22743,3,0,"argue"
"3981","argued",22743,3,0,"argue"
"3982","argues",22743,3,0,"argue"
"3983","arguing",22743,3,0,"argue"
"3984","attach",22743,3,0,"attach"
"3985","attached",22743,3,0,"attach"
"3986","attaches",22743,3,0,"attach"
"3987","attaching",22743,3,0,"attach"
"3988","bump",22743,3,1,"bump"
"3989","bump",22743,3,1,"bump"
"3990","bump",22743,3,1,"bump"
"3991","bumped",22743,3,0,"bump"
"3992","bumping",22743,3,1,"bump"
"3993","bumps",22743,3,0,"bump"
"3994","chat",22743,3,0,"chat"
"3995","chats",22743,3,0,"chat"
"3996","chatted",22743,3,0,"chat"
"3997","chatting",22743,3,0,"chat"
"3998","combine",22743,3,0,"combine"
"3999","combined",22743,3,0,"combine"
"4000","combines",22743,3,0,"combine"
"4001","combining",22743,3,0,"combine"
"4002","compete",22743,3,0,"compete"
"4003","competed",22743,3,0,"compete"
"4004","competes",22743,3,0,"compete"
"4005","competing",22743,3,0,"compete"
"4006","connect",22743,3,1,"connect"
"4007","connect",22743,3,1,"connect"
"4008","connect",22743,3,1,"connect"
"4009","connect",22743,3,1,"connect"
"4010","connected",22743,3,1,"connect"
"4011","connected",22743,3,1,"connect"
"4012","connecting",22743,3,0,"connect"
"4013","connects",22743,3,1,"connect"
"4014","connects",22743,3,1,"connect"
"4015","connects",22743,3,1,"connect"
"4016","connects",22743,3,1,"connect"
"4017","cooperate",22743,3,0,"cooperate"
"4018","cooperated",22743,3,0,"cooperate"
"4019","cooperates",22743,3,0,"cooperate"
"4020","cooperating",22743,3,0,"cooperate"
"4021","crash",22743,3,0,"crash"
"4022","crashed",22743,3,0,"crash"
"4023","crashes",22743,3,0,"crash"
"4024","crashing",22743,3,0,"crash"
"4025","differ",22743,3,0,"differ"
"4026","differed",22743,3,0,"differ"
"4027","differing",22743,3,0,"differ"
"4028","differs",22743,3,0,"differ"
"4029","disagree",22743,3,0,"disagree"
"4030","disagreed",22743,3,0,"disagree"
"4031","disagreeing",22743,3,0,"disagree"
"4032","equal",22743,3,0,"equal"
"4033","equaled",22743,3,0,"equal"
"4034","equaling",22743,3,0,"equal"
"4035","equals",22743,3,0,"equal"
"4036","fight",22743,3,0,"fight"
"4037","fighting",22743,3,0,"fight"
"4038","fights",22743,3,0,"fight"
"4039","fought",22743,3,0,"fight"
"4040","friend",22743,3,0,"friend"
"4041","friended",22743,3,0,"friend"
"4042","friends",22743,3,0,"friend"
"4043","hug",22743,3,0,"hug"
"4044","hugged",22743,3,0,"hug"
"4045","hugging",22743,3,0,"hug"
"4046","hugs",22743,3,0,"hug"
"4047","join",22743,3,0,"join"
"4048","joined",22743,3,0,"join"
"4049","joining",22743,3,0,"join"
"4050","joins",22743,3,0,"join"
"4051","kiss",22743,3,0,"kiss"
"4052","kissed",22743,3,0,"kiss"
"4053","kisses",22743,3,0,"kiss"
"4054","kissing",22743,3,0,"kiss"
"4055","married",22743,3,0,"marry"
"4056","marries",22743,3,0,"marry"
"4057","marry",22743,3,0,"marry"
"4058","marrying",22743,3,0,"marry"
"4059","match",22743,3,0,"match"
"4060","matched",22743,3,0,"match"
"4061","matches",22743,3,0,"match"
"4062","matching",22743,3,0,"match"
"4063","meet",22743,3,0,"meet"
"4064","meeting",22743,3,0,"meet"
"4065","meets",22743,3,0,"meet"
"4066","met",22743,3,0,"meet"
"4067","rhyme",22743,3,0,"rhyme"
"4068","rhymed",22743,3,0,"rhyme"
"4069","rhymes",22743,3,0,"rhyme"
"4070","rhyming",22743,3,0,"rhyme"
"4071","same",22743,3,0,"same"
"4072","separate",22743,3,0,"separate"
"4073","separated",22743,3,0,"separate"
"4074","separates",22743,3,0,"separate"
"4075","separating",22743,3,0,"separate"
"4076","share",22743,3,1,"share"
"4077","shared",22743,3,0,"share"
"4078","shares",22743,3,0,"share"
"4079","sharing",22743,3,0,"share"
"4080","similar",22743,3,0,"similar"
"4081","split",22743,3,0,"split"
"4082","splits",22743,3,0,"split"
"4083","splitting",22743,3,0,"split"
"4084","touch",22743,3,0,"touch"
"4085","touched",22743,3,1,"touch"
"4086","touched",22743,3,1,"touch"
"4087","touched",22743,3,1,"touch"
"4088","touches",22743,3,0,"touch"
"4089","touching",22743,3,0,"touch"
"4090","trade",22743,3,0,"trade"
"4091","traded",22743,3,0,"trade"
"4092","trades",22743,3,0,"trade"
"4093","trading",22743,3,0,"trade"
"4094","agree",22755,3,0,"agree"
"4095","agreed",22755,3,0,"agree"
"4096","agreeing",22755,3,0,"agree"
"4097","agrees",22755,3,0,"agree"
"4098","argue",22755,3,0,"argue"
"4099","argued",22755,3,0,"argue"
"4100","argues",22755,3,0,"argue"
"4101","arguing",22755,3,0,"argue"
"4102","attach",22755,3,0,"attach"
"4103","attached",22755,3,0,"attach"
"4104","attaches",22755,3,0,"attach"
"4105","attaching",22755,3,0,"attach"
"4106","bump",22755,3,0,"bump"
"4107","bumped",22755,3,0,"bump"
"4108","bumping",22755,3,0,"bump"
"4109","bumps",22755,3,0,"bump"
"4110","chat",22755,3,0,"chat"
"4111","chats",22755,3,0,"chat"
"4112","chatted",22755,3,0,"chat"
"4113","chatting",22755,3,0,"chat"
"4114","combine",22755,3,0,"combine"
"4115","combined",22755,3,0,"combine"
"4116","combines",22755,3,0,"combine"
"4117","combining",22755,3,0,"combine"
"4118","compete",22755,3,0,"compete"
"4119","competed",22755,3,0,"compete"
"4120","competes",22755,3,0,"compete"
"4121","competing",22755,3,0,"compete"
"4122","connect",22755,3,1,"connect"
"4123","connected",22755,3,0,"connect"
"4124","connecting",22755,3,0,"connect"
"4125","connects",22755,3,0,"connect"
"4126","cooperate",22755,3,0,"cooperate"
"4127","cooperated",22755,3,0,"cooperate"
"4128","cooperates",22755,3,0,"cooperate"
"4129","cooperating",22755,3,0,"cooperate"
"4130","crash",22755,3,0,"crash"
"4131","crashed",22755,3,0,"crash"
"4132","crashes",22755,3,0,"crash"
"4133","crashing",22755,3,0,"crash"
"4134","differ",22755,3,0,"differ"
"4135","differed",22755,3,0,"differ"
"4136","differing",22755,3,0,"differ"
"4137","differs",22755,3,0,"differ"
"4138","disagree",22755,3,0,"disagree"
"4139","disagreed",22755,3,0,"disagree"
"4140","disagreeing",22755,3,0,"disagree"
"4141","equal",22755,3,0,"equal"
"4142","equaled",22755,3,0,"equal"
"4143","equaling",22755,3,0,"equal"
"4144","equals",22755,3,0,"equal"
"4145","fight",22755,3,0,"fight"
"4146","fighting",22755,3,0,"fight"
"4147","fights",22755,3,0,"fight"
"4148","fought",22755,3,0,"fight"
"4149","friend",22755,3,0,"friend"
"4150","friended",22755,3,0,"friend"
"4151","friends",22755,3,0,"friend"
"4152","hug",22755,3,0,"hug"
"4153","hugged",22755,3,0,"hug"
"4154","hugging",22755,3,3,"hug"
"4155","hugging",22755,3,2,"hug"
"4156","hugging",22755,3,2,"hug"
"4157","hugging",22755,3,2,"hug"
"4158","hugs",22755,3,0,"hug"
"4159","join",22755,3,0,"join"
"4160","joined",22755,3,0,"join"
"4161","joining",22755,3,0,"join"
"4162","joins",22755,3,0,"join"
"4163","kiss",22755,3,0,"kiss"
"4164","kissed",22755,3,0,"kiss"
"4165","kisses",22755,3,0,"kiss"
"4166","kissing",22755,3,0,"kiss"
"4167","married",22755,3,0,"marry"
"4168","marries",22755,3,0,"marry"
"4169","marry",22755,3,0,"marry"
"4170","marrying",22755,3,0,"marry"
"4171","match",22755,3,0,"match"
"4172","matched",22755,3,0,"match"
"4173","matches",22755,3,0,"match"
"4174","matching",22755,3,0,"match"
"4175","meet",22755,3,0,"meet"
"4176","meeting",22755,3,0,"meet"
"4177","meets",22755,3,0,"meet"
"4178","met",22755,3,0,"meet"
"4179","rhyme",22755,3,0,"rhyme"
"4180","rhymed",22755,3,0,"rhyme"
"4181","rhymes",22755,3,0,"rhyme"
"4182","rhyming",22755,3,0,"rhyme"
"4183","same",22755,3,0,"same"
"4184","separate",22755,3,0,"separate"
"4185","separated",22755,3,0,"separate"
"4186","separates",22755,3,0,"separate"
"4187","separating",22755,3,0,"separate"
"4188","share",22755,3,0,"share"
"4189","shared",22755,3,0,"share"
"4190","shares",22755,3,0,"share"
"4191","sharing",22755,3,0,"share"
"4192","similar",22755,3,0,"similar"
"4193","split",22755,3,0,"split"
"4194","splits",22755,3,0,"split"
"4195","splitting",22755,3,0,"split"
"4196","touch",22755,3,1,"touch"
"4197","touch",22755,3,1,"touch"
"4198","touch",22755,3,1,"touch"
"4199","touched",22755,3,0,"touch"
"4200","touches",22755,3,0,"touch"
"4201","touching",22755,3,1,"touch"
"4202","trade",22755,3,0,"trade"
"4203","traded",22755,3,0,"trade"
"4204","trades",22755,3,0,"trade"
"4205","trading",22755,3,0,"trade"
"4206","agree",22764,3,0,"agree"
"4207","agreed",22764,3,0,"agree"
"4208","agreeing",22764,3,0,"agree"
"4209","agrees",22764,3,0,"agree"
"4210","argue",22764,3,0,"argue"
"4211","argued",22764,3,0,"argue"
"4212","argues",22764,3,0,"argue"
"4213","arguing",22764,3,0,"argue"
"4214","attach",22764,3,0,"attach"
"4215","attached",22764,3,0,"attach"
"4216","attaches",22764,3,0,"attach"
"4217","attaching",22764,3,0,"attach"
"4218","bump",22764,3,0,"bump"
"4219","bumped",22764,3,0,"bump"
"4220","bumping",22764,3,0,"bump"
"4221","bumps",22764,3,0,"bump"
"4222","chat",22764,3,0,"chat"
"4223","chats",22764,3,0,"chat"
"4224","chatted",22764,3,0,"chat"
"4225","chatting",22764,3,0,"chat"
"4226","combine",22764,3,0,"combine"
"4227","combined",22764,3,0,"combine"
"4228","combines",22764,3,0,"combine"
"4229","combining",22764,3,0,"combine"
"4230","compete",22764,3,0,"compete"
"4231","competed",22764,3,0,"compete"
"4232","competes",22764,3,0,"compete"
"4233","competing",22764,3,0,"compete"
"4234","connect",22764,3,0,"connect"
"4235","connected",22764,3,0,"connect"
"4236","connecting",22764,3,0,"connect"
"4237","connects",22764,3,0,"connect"
"4238","cooperate",22764,3,0,"cooperate"
"4239","cooperated",22764,3,0,"cooperate"
"4240","cooperates",22764,3,0,"cooperate"
"4241","cooperating",22764,3,0,"cooperate"
"4242","crash",22764,3,0,"crash"
"4243","crashed",22764,3,0,"crash"
"4244","crashes",22764,3,0,"crash"
"4245","crashing",22764,3,1,"crash"
"4246","crashing",22764,3,1,"crash"
"4247","crashing",22764,3,1,"crash"
"4248","differ",22764,3,0,"differ"
"4249","differed",22764,3,0,"differ"
"4250","differing",22764,3,0,"differ"
"4251","differs",22764,3,0,"differ"
"4252","disagree",22764,3,0,"disagree"
"4253","disagreed",22764,3,0,"disagree"
"4254","disagreeing",22764,3,0,"disagree"
"4255","equal",22764,3,0,"equal"
"4256","equaled",22764,3,0,"equal"
"4257","equaling",22764,3,0,"equal"
"4258","equals",22764,3,0,"equal"
"4259","fight",22764,3,0,"fight"
"4260","fighting",22764,3,0,"fight"
"4261","fights",22764,3,0,"fight"
"4262","fought",22764,3,0,"fight"
"4263","friend",22764,3,0,"friend"
"4264","friended",22764,3,0,"friend"
"4265","friends",22764,3,0,"friend"
"4266","hug",22764,3,0,"hug"
"4267","hugged",22764,3,0,"hug"
"4268","hugging",22764,3,0,"hug"
"4269","hugs",22764,3,0,"hug"
"4270","join",22764,3,0,"join"
"4271","joined",22764,3,0,"join"
"4272","joining",22764,3,0,"join"
"4273","joins",22764,3,0,"join"
"4274","kiss",22764,3,1,"kiss"
"4275","kissed",22764,3,1,"kiss"
"4276","kisses",22764,3,0,"kiss"
"4277","kissing",22764,3,0,"kiss"
"4278","married",22764,3,0,"marry"
"4279","marries",22764,3,0,"marry"
"4280","marry",22764,3,0,"marry"
"4281","marrying",22764,3,0,"marry"
"4282","match",22764,3,1,"match"
"4283","match",22764,3,1,"match"
"4284","matched",22764,3,0,"match"
"4285","matches",22764,3,0,"match"
"4286","matching",22764,3,0,"match"
"4287","meet",22764,3,0,"meet"
"4288","meeting",22764,3,0,"meet"
"4289","meets",22764,3,0,"meet"
"4290","met",22764,3,1,"meet"
"4291","met",22764,3,1,"meet"
"4292","rhyme",22764,3,0,"rhyme"
"4293","rhymed",22764,3,0,"rhyme"
"4294","rhymes",22764,3,0,"rhyme"
"4295","rhyming",22764,3,0,"rhyme"
"4296","same",22764,3,0,"same"
"4297","separate",22764,3,0,"separate"
"4298","separated",22764,3,0,"separate"
"4299","separates",22764,3,0,"separate"
"4300","separating",22764,3,0,"separate"
"4301","share",22764,3,0,"share"
"4302","shared",22764,3,0,"share"
"4303","shares",22764,3,0,"share"
"4304","sharing",22764,3,1,"share"
"4305","similar",22764,3,0,"similar"
"4306","split",22764,3,0,"split"
"4307","splits",22764,3,0,"split"
"4308","splitting",22764,3,0,"split"
"4309","touch",22764,3,0,"touch"
"4310","touched",22764,3,0,"touch"
"4311","touches",22764,3,0,"touch"
"4312","touching",22764,3,0,"touch"
"4313","trade",22764,3,0,"trade"
"4314","traded",22764,3,0,"trade"
"4315","trades",22764,3,0,"trade"
"4316","trading",22764,3,0,"trade"
