"","id","target_child_id","target_child_age","gloss","stem","type","part_of_speech","corpus_name","speaker_role","utterance_order"
"556",865464,2519,38.1321998398324,"give me it Mommy","give me it Mommy","declarative","v pro:obj pro:per n:prop","Suppes","Target_Child",389
"557",865553,2519,38.1321998398324,"please give me that chair with a hole in it","please give me that chair with a hole in it","declarative","co v pro:obj det:dem n prep det:art n prep pro:per","Suppes","Target_Child",395
"558",865594,2519,38.3950389125033,"I I gave Bruno that for that to sleep with","I I give Bruno that for that to sleep with","declarative","pro:sub pro:sub v n:prop adv prep det:dem inf v prep","Suppes","Target_Child",429
"559",866424,2529,48.0009856465225,"you give some people when you're finished","you give some person when you finish","declarative","pro:per v qn n conj pro:per part","Gopnik","Target_Child",13
"560",866840,2529,36.0007392348919,"because they take a present now they give it to me hm","because they take a present now they give it to me hm","declarative","conj pro:sub v det:art n adv pro:sub v pro:per prep pro:obj co","Gopnik","Target_Child",29
"561",868815,2519,38.1321998398324,"give me them","give me them","declarative","v pro:obj pro:obj","Suppes","Target_Child",690
"562",868890,2519,38.7892975215097,"we hafta give her some aspirin","we have give her some aspirin","declarative","pro:sub mod v pro:obj qn n","Suppes","Target_Child",459
"563",868987,2519,38.7892975215097,"gonna give her some jello","go give her some jello","declarative","part v pro:obj qn n","Suppes","Target_Child",472
"564",869206,2519,38.3950389125033,"Nonna gave them to you for Christmas","Nonna give them to you for Christmas","declarative","n:prop v pro:obj prep pro:per prep n:prop","Suppes","Target_Child",768
"565",869251,2519,39.2636399104704,"with that we hafta give them syrup","we have give them syrup","declarative","pro:sub mod v pro:obj n","Suppes","Target_Child",642
"566",869438,2519,38.1321998398324,"then give you a big hug queen","then give you a big hug queen","declarative","adv:tem v pro:per det:art adj n n","Suppes","Target_Child",777
"567",869454,2519,39.0336557218834,"someone gave it to me","someone give it to me","declarative","pro:indef v pro:per prep pro:obj","Suppes","Target_Child",712
"568",869468,2529,48.0009856465225,"he gave them to me because I was lonely","he give them to me because I be lonely","declarative","pro:sub v pro:obj prep pro:obj conj pro:sub cop adj","Gopnik","Target_Child",68
"569",870099,2529,48.0009856465225,"she went to Hawaii and then she gave it to me and then she gave me a present and it was a Care Bear","she go to Hawaii and then she give it to me and then she give me a present and it be a Care Bear","declarative","pro:sub v prep n:prop coord adv:tem pro:sub v pro:per prep pro:obj coord adv:tem pro:sub v pro:obj det:art n coord pro:per cop det:art n:prop n:prop","Gopnik","Target_Child",7
"570",870129,2519,38.7892975215097,"give another wash cloth open","give another wash cloth open","declarative","v qn n n adj","Suppes","Target_Child",598
"571",871617,2519,39.2636399104704,"she gave me strawberry","she give me strawberry","declarative","pro:sub v pro:obj n","Suppes","Target_Child",872
"572",871631,2519,38.1321998398324,"put this on your hand and let them give a big hug","put this on your hand and let them give a big hug","declarative","v pro:dem prep det:poss n coord v pro:obj v det:art adj n","Suppes","Target_Child",980
"573",871774,2519,38.1321998398324,"let me give you a hug","let me give you a hug","declarative","v pro:obj v pro:per det:art n","Suppes","Target_Child",994
"574",871783,2519,38.1321998398324,"let me give you a hug","let me give you a hug","declarative","v pro:obj v pro:per det:art n","Suppes","Target_Child",995
"575",871805,2519,38.1321998398324,"give me it","give me it","declarative","v pro:obj pro:per","Suppes","Target_Child",998
"576",871811,2519,38.1321998398324,"give me it","give me it","declarative","v pro:obj pro:per","Suppes","Target_Child",999
"577",871818,2519,38.1321998398324,"give me those","give me those","trail off","v pro:obj pro:dem","Suppes","Target_Child",1000
"578",872192,2519,39.0336557218834,"give some more for the lady","give some more for the lady","declarative","v qn pro:indef prep det:art n","Suppes","Target_Child",971
"579",872353,2519,38.1321998398324,"I'm gonna give him some mashed potatoes","I go give him some mash potato","declarative","pro:sub part v pro:obj pro:indef v n","Suppes","Target_Child",1044
"580",872534,2519,38.1321998398324,"give me that scary","give me that scare","declarative","v pro:obj det:dem adj","Suppes","Target_Child",1060
"581",872629,2519,38.1321998398324,"give me that Mommy","give me that Mommy","declarative","v pro:obj comp n:prop","Suppes","Target_Child",1067
"582",873102,2519,38.3950389125033,"giving him a bottle","give him a bottle","declarative","part pro:obj det:art n","Suppes","Target_Child",1137
"583",874093,2519,38.7892975215097,"give her tea to her","give her tea to her","declarative","v det:poss n prep pro:obj","Suppes","Target_Child",985
"584",874120,2519,38.7892975215097,"give her tea","give her tea","declarative","v det:poss n","Suppes","Target_Child",987
"585",874185,2519,38.7892975215097,"no that's the dolly's cup that you're gonna give her","no that the doll cup that you go give her","declarative","co pro:dem det:art adj n pro:rel pro:per part v pro:obj","Suppes","Target_Child",991
"586",874310,2519,38.7892975215097,"now give now give some tea to that dolly","now give now give some tea to that doll","declarative","adv v adv v qn n prep det:dem n","Suppes","Target_Child",1000
"587",874389,2519,38.1321998398324,"she's gonna eat her cereal that I gave her","she go eat her cereal that I give her","declarative","pro:sub part v det:poss n pro:rel pro:sub v pro:obj","Suppes","Target_Child",1236
"588",874720,2519,39.6907534035606,"giving milk","give milk","declarative","part n","Suppes","Target_Child",1162
"589",874761,2519,39.6907534035606,"because he gives milk","because he give milk","declarative","conj pro:sub v n","Suppes","Target_Child",1166
"590",875490,2519,39.2636399104704,"give them to Madeline","give them to Madeline","declarative","v pro:obj prep n:prop","Suppes","Target_Child",1243
"591",925322,2543,37.0336146532783,"give it to me","give it to me","declarative","v pro:per prep pro:obj","Kuczaj","Target_Child",67
"592",925724,2543,37.1650341896137,"I'm gonna give you a hug","I go give you a hug","declarative","pro:sub part v pro:per det:art n","Kuczaj","Target_Child",101
"593",928513,2543,37.0336146532783,"I wanna give the record to me","give the record to me","declarative","v det:art n prep pro:obj","Kuczaj","Target_Child",330
"594",933354,2543,37.9206965235426,"can I give them to Mom","can I give them to Mom","question","mod pro:sub v pro:obj prep n:prop","Kuczaj","Target_Child",120
"595",933655,2543,38.0336351875809,"and then you could give it to little Sarah","and then you could give it to little Sarah","declarative","coord adv:tem pro:per mod v pro:per prep adj n:prop","Kuczaj","Target_Child",241
"596",938676,2543,40.6250641696955,"and then you can fix them and give them back to me","and then you can fix them and give them back to me","declarative","coord adv:tem pro:per mod v pro:obj coord v pro:obj adv prep pro:obj","Kuczaj","Target_Child",137
"597",939077,2543,36.9535308733239,"her her gave them some broth without any bread","her give them some broth without any bread","declarative","det:poss v pro:obj qn n prep qn n","Kuczaj","Target_Child",348
"598",939396,2543,36.9535308733239,"hey come give me a hug","hey come give me a hug","declarative","co v v pro:obj det:art n","Kuczaj","Target_Child",370
"599",939519,2543,36.9535308733239,"give me a hug please","give me a hug please","declarative","v pro:obj det:art n co","Kuczaj","Target_Child",379
"600",939737,2543,36.9535308733239,"Dad give me a hug please","Dad give me a hug please","declarative","n:prop v pro:obj det:art n co","Kuczaj","Target_Child",395
"601",940732,2543,41.5593749358303,"no he gave us piggyback rides and then on the bus","no he give us ride and then on the bus","declarative","co pro:sub v pro:obj n coord adv:tem adv det:art n","Kuczaj","Target_Child",24
"602",940968,2543,41.9536335448366,"so you better not so you better not give the pottiechair away","so you good not give the away","declarative","co pro:per adj neg v det:art adv","Kuczaj","Target_Child",207
"603",942427,2543,42.4279759337974,"give it to me","give it to me","declarative","v pro:per prep pro:obj","Kuczaj","Target_Child",116
"604",942470,2543,42.7236698905522,"give it back to me","give it back to me","declarative","v pro:per adv prep pro:obj","Kuczaj","Target_Child",33
"605",942479,2543,42.7236698905522,"give it back to me","give it back to me","declarative","v pro:per adv prep pro:obj","Kuczaj","Target_Child",34
"606",942658,2543,42.1322819770427,"if I want it again just give me it","if I want it again just give me it","declarative","conj pro:sub v pro:per adv adv v pro:obj pro:per","Kuczaj","Target_Child",236
"607",943196,2543,39.362204562722,"they take them home and give them to people that put them in the water","they take them home and give them to person that put them in the water","declarative","pro:sub v pro:obj adv coord v pro:obj prep n pro:rel v pro:obj prep det:art n","Kuczaj","Target_Child",179
"608",943927,2543,42.9536540791392,"how about giving me a spoon","how about give me a spoon","question","pro:int adv part pro:obj det:art n","Kuczaj","Target_Child",172
"609",948045,2543,44.7565658432411,"give her her birthday presents","give her her present","declarative","v pro:obj det:poss n","Kuczaj","Target_Child",119
"610",949288,2543,42.3294112815458,"I give up","I give up","declarative","pro:sub v adv","Kuczaj","Target_Child",257
"611",949307,2543,42.3294112815458,"I give up","I give up","declarative","pro:sub v adv","Kuczaj","Target_Child",259
"612",949615,2543,42.6251052383006,"this is the last time I'm gonna give you it","this be the last time I go give you it","declarative","pro:dem cop det:art adj n pro:sub part v pro:per pro:per","Kuczaj","Target_Child",270
"613",950741,2543,43.9208197293579,"your your friends are gonna give you something","your friend be go give you something","declarative","det:poss n aux part v pro:per pro:indef","Kuczaj","Target_Child",105
"614",952716,2543,47.5266432575618,"I'm going to make some more egg cartons and give one to the Easter bunny and Santa_Claus","I go to make some more egg carton and give one to the Easter bunny and Santa_Claus","declarative","pro:sub part inf v qn qn n n coord v det:num prep det:art n:prop n coord n:prop","Kuczaj","Target_Child",137
"615",953805,2543,43.4937062362677,"hey give me those pieces","hey give me those piece","declarative","co v pro:obj det:dem n","Kuczaj","Target_Child",106
"616",956696,2543,51.3624509743527,"I give","I give","declarative","pro:sub v","Kuczaj","Target_Child",143
"617",956705,2543,51.3624509743527,"I give","I give","declarative","pro:sub v","Kuczaj","Target_Child",144
"618",956713,2543,51.3624509743527,"I give","I give","declarative","pro:sub v","Kuczaj","Target_Child",145
"619",956723,2543,51.3624509743527,"I give","I give","declarative","pro:sub v","Kuczaj","Target_Child",146
"620",957810,2543,48.5266637918643,"and and then let's do the rest of them before we give it to Karen","and then let do the rest of them before we give it to Karen","declarative","coord adv:tem v v det:art n prep pro:obj conj pro:sub v pro:per prep n:prop","Kuczaj","Target_Child",84
"621",958161,2543,50.7895439331403,"goody give me a cup","goody give me a cup","declarative","co v pro:obj det:art n","Kuczaj","Target_Child",33
"622",959223,2543,53.6581859997125,"give what to me","give what to me","question","v pro:int inf pro:obj","Kuczaj","Target_Child",136
"623",960169,2543,56.23113410953,"I gave the forks right Mom","I give the fork right Mom","question","pro:sub v det:art n co n:prop","Kuczaj","Target_Child",17
"624",960300,2543,55.1654038070597,"it gives me energy to yell","it give me energy to yell","declarative","pro:per v pro:obj n prep n","Kuczaj","Target_Child",61
